stationname	date	rides
89985	O'Hare Airport	2019-08-27	10974
89986	O'Hare Airport	2019-08-28	10984
89987	O'Hare Airport	2019-08-29	12867
89988	O'Hare Airport	2019-08-30	14810
89989	O'Hare Airport	2019-08-31	11436
94311	O'Hare Airport	2019-09-01	10057
94312	O'Hare Airport	2019-09-02	13567
94313	O'Hare Airport	2019-09-03	11983
94314	O'Hare Airport	2019-09-04	10892
94315	O'Hare Airport	2019-09-05	11627
94316	O'Hare Airport	2019-09-06	11873
94317	O'Hare Airport	2019-09-07	9268
94318	O'Hare Airport	2019-09-08	10584
94319	O'Hare Airport	2019-09-09	11662
94320	O'Hare Airport	2019-09-10	10460
94321	O'Hare Airport	2019-09-11	10925
94322	O'Hare Airport	2019-09-12	13033
94323	O'Hare Airport	2019-09-13	15102
94324	O'Hare Airport	2019-09-14	10033
94325	O'Hare Airport	2019-09-15	11428
94326	O'Hare Airport	2019-09-16	12175
94327	O'Hare Airport	2019-09-17	10750
94328	O'Hare Airport	2019-09-18	11284
94329	O'Hare Airport	2019-09-19	13314
94330	O'Hare Airport	2019-09-20	14273
94331	O'Hare Airport	2019-09-21	9584
94332	O'Hare Airport	2019-09-22	11176
94333	O'Hare Airport	2019-09-23	12366
94334	O'Hare Airport	2019-09-24	10914
94335	O'Hare Airport	2019-09-25	11200
94336	O'Hare Airport	2019-09-26	12790
94337	O'Hare Airport	2019-09-27	10817
94338	O'Hare Airport	2019-09-28	36
94339	O'Hare Airport	2019-09-29	26
94340	O'Hare Airport	2019-09-30	34
98682	O'Hare Airport	2019-10-01	38
98683	O'Hare Airport	2019-10-02	19
98684	O'Hare Airport	2019-10-03	41
98685	O'Hare Airport	2019-10-04	44
98686	O'Hare Airport	2019-10-05	38
98687	O'Hare Airport	2019-10-06	28
98688	O'Hare Airport	2019-10-07	11570
98689	O'Hare Airport	2019-10-08	10613
98690	O'Hare Airport	2019-10-09	11708
98691	O'Hare Airport	2019-10-10	15922
98692	O'Hare Airport	2019-10-11	18760
98693	O'Hare Airport	2019-10-12	11821
98694	O'Hare Airport	2019-10-13	11510
98695	O'Hare Airport	2019-10-14	12769
98696	O'Hare Airport	2019-10-15	11323
98697	O'Hare Airport	2019-10-16	11199
98698	O'Hare Airport	2019-10-17	13861
98699	O'Hare Airport	2019-10-18	18227
98700	O'Hare Airport	2019-10-19	11009
98701	O'Hare Airport	2019-10-20	11826
98702	O'Hare Airport	2019-10-21	11696
98703	O'Hare Airport	2019-10-22	10229
98704	O'Hare Airport	2019-10-23	10805
98705	O'Hare Airport	2019-10-24	12437
98706	O'Hare Airport	2019-10-25	13490
98707	O'Hare Airport	2019-10-26	8278
98708	O'Hare Airport	2019-10-27	9481
98709	O'Hare Airport	2019-10-28	11503
98710	O'Hare Airport	2019-10-29	9614
98711	O'Hare Airport	2019-10-30	9198
98712	O'Hare Airport	2019-10-31	9261
103067	O'Hare Airport	2019-11-01	12425
103068	O'Hare Airport	2019-11-02	8356
103069	O'Hare Airport	2019-11-03	10117
103070	O'Hare Airport	2019-11-04	11548
103071	O'Hare Airport	2019-11-05	9670
103072	O'Hare Airport	2019-11-06	9565
103073	O'Hare Airport	2019-11-07	11887
103074	O'Hare Airport	2019-11-08	12476
103075	O'Hare Airport	2019-11-09	8860
103076	O'Hare Airport	2019-11-10	10219
103077	O'Hare Airport	2019-11-11	9440
103078	O'Hare Airport	2019-11-12	11341
103079	O'Hare Airport	2019-11-13	9483
103080	O'Hare Airport	2019-11-14	11194
103081	O'Hare Airport	2019-11-15	12138
103082	O'Hare Airport	2019-11-16	8126
103083	O'Hare Airport	2019-11-17	9713
103084	O'Hare Airport	2019-11-18	11189
103085	O'Hare Airport	2019-11-19	9894
103086	O'Hare Airport	2019-11-20	9610
103087	O'Hare Airport	2019-11-21	11124
103088	O'Hare Airport	2019-11-22	11815
103089	O'Hare Airport	2019-11-23	8606
103090	O'Hare Airport	2019-11-24	8920
103091	O'Hare Airport	2019-11-25	9869
103092	O'Hare Airport	2019-11-26	10747
103093	O'Hare Airport	2019-11-27	11864
103094	O'Hare Airport	2019-11-28	7350
103095	O'Hare Airport	2019-11-29	9355
103096	O'Hare Airport	2019-11-30	11732
107471	O'Hare Airport	2019-12-01	16442
107472	O'Hare Airport	2019-12-02	13692
107473	O'Hare Airport	2019-12-03	10890
107474	O'Hare Airport	2019-12-04	10139
107475	O'Hare Airport	2019-12-05	12085
107476	O'Hare Airport	2019-12-06	11737
107477	O'Hare Airport	2019-12-07	8152
107478	O'Hare Airport	2019-12-08	9151
107479	O'Hare Airport	2019-12-09	10453
107480	O'Hare Airport	2019-12-10	9109
107481	O'Hare Airport	2019-12-11	9087
107482	O'Hare Airport	2019-12-12	10982
107483	O'Hare Airport	2019-12-13	11747
107484	O'Hare Airport	2019-12-14	8123
107485	O'Hare Airport	2019-12-15	8896
107486	O'Hare Airport	2019-12-16	9770
107487	O'Hare Airport	2019-12-17	9597
107488	O'Hare Airport	2019-12-18	9553
107489	O'Hare Airport	2019-12-19	9941
107490	O'Hare Airport	2019-12-20	10349
107491	O'Hare Airport	2019-12-21	7949
107492	O'Hare Airport	2019-12-22	7987
107493	O'Hare Airport	2019-12-23	8831
107494	O'Hare Airport	2019-12-24	7486
107495	O'Hare Airport	2019-12-25	7049
107496	O'Hare Airport	2019-12-26	11547
107497	O'Hare Airport	2019-12-27	11562
107498	O'Hare Airport	2019-12-28	10084
107499	O'Hare Airport	2019-12-29	10802
107500	O'Hare Airport	2019-12-30	10352
107501	O'Hare Airport	2019-12-31	8745
111950	O'Hare Airport	2020-01-01	8750
111951	O'Hare Airport	2020-01-02	9782
111952	O'Hare Airport	2020-01-03	8915
111953	O'Hare Airport	2020-01-04	7667
111954	O'Hare Airport	2020-01-05	8429
111955	O'Hare Airport	2020-01-06	9458
111956	O'Hare Airport	2020-01-07	8407
111957	O'Hare Airport	2020-01-08	8224
111958	O'Hare Airport	2020-01-09	9548
111959	O'Hare Airport	2020-01-10	9484
111960	O'Hare Airport	2020-01-11	6140
111961	O'Hare Airport	2020-01-12	8648
111962	O'Hare Airport	2020-01-13	9471
111963	O'Hare Airport	2020-01-14	8154
111964	O'Hare Airport	2020-01-15	8008
111965	O'Hare Airport	2020-01-16	9131
111966	O'Hare Airport	2020-01-17	11557
111967	O'Hare Airport	2020-01-18	8042
111968	O'Hare Airport	2020-01-19	7142
111969	O'Hare Airport	2020-01-20	9566
111970	O'Hare Airport	2020-01-21	9241
111971	O'Hare Airport	2020-01-22	8213
111972	O'Hare Airport	2020-01-23	8911
111973	O'Hare Airport	2020-01-24	9867
111974	O'Hare Airport	2020-01-25	6933
111975	O'Hare Airport	2020-01-26	8123
111976	O'Hare Airport	2020-01-27	8992
111977	O'Hare Airport	2020-01-28	7926
111978	O'Hare Airport	2020-01-29	7802
111979	O'Hare Airport	2020-01-30	8739
111980	O'Hare Airport	2020-01-31	9256
116266	O'Hare Airport	2020-02-01	6961
116267	O'Hare Airport	2020-02-02	7978
116268	O'Hare Airport	2020-02-03	9120
116269	O'Hare Airport	2020-02-04	7816
116270	O'Hare Airport	2020-02-05	8016
116271	O'Hare Airport	2020-02-06	8511
116272	O'Hare Airport	2020-02-07	9283
116273	O'Hare Airport	2020-02-08	7015
116274	O'Hare Airport	2020-02-09	7668
116275	O'Hare Airport	2020-02-10	9523
116276	O'Hare Airport	2020-02-11	8407
116277	O'Hare Airport	2020-02-12	8237
116278	O'Hare Airport	2020-02-13	9036
116279	O'Hare Airport	2020-02-14	10636
116280	O'Hare Airport	2020-02-15	7409
116281	O'Hare Airport	2020-02-16	8184
116282	O'Hare Airport	2020-02-17	9540
116283	O'Hare Airport	2020-02-18	9210
116284	O'Hare Airport	2020-02-19	8599
116285	O'Hare Airport	2020-02-20	9259
116286	O'Hare Airport	2020-02-21	9679
116287	O'Hare Airport	2020-02-22	7116
116288	O'Hare Airport	2020-02-23	8548
116289	O'Hare Airport	2020-02-24	9338
116290	O'Hare Airport	2020-02-25	8078
116291	O'Hare Airport	2020-02-26	8051
116292	O'Hare Airport	2020-02-27	9105
116293	O'Hare Airport	2020-02-28	10072
116294	O'Hare Airport	2020-02-29	7510
120380	O'Hare Airport	2020-03-01	8696
120381	O'Hare Airport	2020-03-02	9597
120382	O'Hare Airport	2020-03-03	8442
120383	O'Hare Airport	2020-03-04	8325
120384	O'Hare Airport	2020-03-05	9327
120385	O'Hare Airport	2020-03-06	9802
120386	O'Hare Airport	2020-03-07	7521
120387	O'Hare Airport	2020-03-08	8927
120388	O'Hare Airport	2020-03-09	9215
120389	O'Hare Airport	2020-03-10	8168
120390	O'Hare Airport	2020-03-11	7749
120391	O'Hare Airport	2020-03-12	8430
120392	O'Hare Airport	2020-03-13	8556
120393	O'Hare Airport	2020-03-14	5717
120394	O'Hare Airport	2020-03-15	6149
120395	O'Hare Airport	2020-03-16	6138
120396	O'Hare Airport	2020-03-17	5282
120397	O'Hare Airport	2020-03-18	4983
120398	O'Hare Airport	2020-03-19	4924
120399	O'Hare Airport	2020-03-20	4312
120400	O'Hare Airport	2020-03-21	3499
120401	O'Hare Airport	2020-03-22	3139
120402	O'Hare Airport	2020-03-23	3253
120403	O'Hare Airport	2020-03-24	3233
120404	O'Hare Airport	2020-03-25	2987
120405	O'Hare Airport	2020-03-26	2917
120406	O'Hare Airport	2020-03-27	2744
120407	O'Hare Airport	2020-03-28	2307
120408	O'Hare Airport	2020-03-29	2282
120409	O'Hare Airport	2020-03-30	2530
120410	O'Hare Airport	2020-03-31	2343
124732	O'Hare Airport	2020-04-01	2270
124733	O'Hare Airport	2020-04-02	2233
124734	O'Hare Airport	2020-04-03	2131
124735	O'Hare Airport	2020-04-04	1902
124736	O'Hare Airport	2020-04-05	1892
124737	O'Hare Airport	2020-04-06	2075
124738	O'Hare Airport	2020-04-07	2050
124739	O'Hare Airport	2020-04-08	1956
124740	O'Hare Airport	2020-04-09	1998
124741	O'Hare Airport	2020-04-10	1975
124742	O'Hare Airport	2020-04-11	1692
124743	O'Hare Airport	2020-04-12	1654
124744	O'Hare Airport	2020-04-13	1832
124745	O'Hare Airport	2020-04-14	1804
124746	O'Hare Airport	2020-04-15	1795
124747	O'Hare Airport	2020-04-16	1736
124748	O'Hare Airport	2020-04-17	1800
124749	O'Hare Airport	2020-04-18	1552
124750	O'Hare Airport	2020-04-19	1555
124751	O'Hare Airport	2020-04-20	1704
124752	O'Hare Airport	2020-04-21	1647
124753	O'Hare Airport	2020-04-22	1690
124754	O'Hare Airport	2020-04-23	1697
124755	O'Hare Airport	2020-04-24	1723
124756	O'Hare Airport	2020-04-25	1516
124757	O'Hare Airport	2020-04-26	1486
124758	O'Hare Airport	2020-04-27	1710
124759	O'Hare Airport	2020-04-28	1654
124760	O'Hare Airport	2020-04-29	1705
124761	O'Hare Airport	2020-04-30	1764
129103	O'Hare Airport	2020-05-01	1736
129104	O'Hare Airport	2020-05-02	1377
129105	O'Hare Airport	2020-05-03	1481
129106	O'Hare Airport	2020-05-04	1658
129107	O'Hare Airport	2020-05-05	1494
129108	O'Hare Airport	2020-05-06	1545
129109	O'Hare Airport	2020-05-07	1685
129110	O'Hare Airport	2020-05-08	1717
129111	O'Hare Airport	2020-05-09	1354
129112	O'Hare Airport	2020-05-10	1506
129113	O'Hare Airport	2020-05-11	1762
129114	O'Hare Airport	2020-05-12	1547
129115	O'Hare Airport	2020-05-13	1698
129116	O'Hare Airport	2020-05-14	1697
129117	O'Hare Airport	2020-05-15	1530
129118	O'Hare Airport	2020-05-16	1385
129119	O'Hare Airport	2020-05-17	1567
129120	O'Hare Airport	2020-05-18	1646
129121	O'Hare Airport	2020-05-19	1557
129122	O'Hare Airport	2020-05-20	1687
129123	O'Hare Airport	2020-05-21	1801
129124	O'Hare Airport	2020-05-22	1856
129125	O'Hare Airport	2020-05-23	1453
129126	O'Hare Airport	2020-05-24	1625
129127	O'Hare Airport	2020-05-25	1939
129128	O'Hare Airport	2020-05-26	1668
129129	O'Hare Airport	2020-05-27	1799
129130	O'Hare Airport	2020-05-28	1903
129131	O'Hare Airport	2020-05-29	1871
129132	O'Hare Airport	2020-05-30	1355
129133	O'Hare Airport	2020-05-31	857
133455	O'Hare Airport	2020-06-01	907
133456	O'Hare Airport	2020-06-02	1026
133457	O'Hare Airport	2020-06-03	1434
133458	O'Hare Airport	2020-06-04	1664
133459	O'Hare Airport	2020-06-05	1816
133460	O'Hare Airport	2020-06-06	1351
133461	O'Hare Airport	2020-06-07	1667
133462	O'Hare Airport	2020-06-08	1915
133463	O'Hare Airport	2020-06-09	1802
133464	O'Hare Airport	2020-06-10	1660
133465	O'Hare Airport	2020-06-11	2042
133466	O'Hare Airport	2020-06-12	2120
133467	O'Hare Airport	2020-06-13	1654
133468	O'Hare Airport	2020-06-14	1935
133469	O'Hare Airport	2020-06-15	2259
133470	O'Hare Airport	2020-06-16	2053
133471	O'Hare Airport	2020-06-17	1797
133472	O'Hare Airport	2020-06-18	2216
133473	O'Hare Airport	2020-06-19	2258
133474	O'Hare Airport	2020-06-20	1685
133475	O'Hare Airport	2020-06-21	2075
133476	O'Hare Airport	2020-06-22	2392
133477	O'Hare Airport	2020-06-23	2304
133478	O'Hare Airport	2020-06-24	2108
133479	O'Hare Airport	2020-06-25	2472
133480	O'Hare Airport	2020-06-26	2381
133481	O'Hare Airport	2020-06-27	1856
133482	O'Hare Airport	2020-06-28	2220
133483	O'Hare Airport	2020-06-29	2556
133484	O'Hare Airport	2020-06-30	2419
135333	O'Hare Airport	2015-01-01	7403
135525	O'Hare Airport	2008-04-18	9998
135554	O'Hare Airport	2014-01-10	8177
135571	O'Hare Airport	2002-12-29	8445
135587	O'Hare Airport	2011-06-24	11815
135590	O'Hare Airport	2013-01-31	7785
135744	O'Hare Airport	2006-01-24	7830
135968	O'Hare Airport	2001-05-18	10738
136048	O'Hare Airport	2017-11-07	10167
136072	O'Hare Airport	2008-04-01	8559
136480	O'Hare Airport	2003-05-23	10004
136617	O'Hare Airport	2017-05-11	11575
136660	O'Hare Airport	2013-10-30	8784
137275	O'Hare Airport	2006-01-17	8144
137294	O'Hare Airport	2006-08-12	7738
137339	O'Hare Airport	2014-01-14	7995
137664	O'Hare Airport	2001-03-22	8714
137763	O'Hare Airport	2006-11-19	7941
137852	O'Hare Airport	2010-08-21	8126
137916	O'Hare Airport	2005-04-03	6933
138481	O'Hare Airport	2002-04-08	7915
138870	O'Hare Airport	2013-02-27	8453
138902	O'Hare Airport	2012-10-19	12927
138923	O'Hare Airport	2010-12-17	8873
138976	O'Hare Airport	2006-08-31	10176
139105	O'Hare Airport	2005-08-06	7845
139391	O'Hare Airport	2016-08-22	12790
139441	O'Hare Airport	2007-10-01	9509
139460	O'Hare Airport	2006-02-26	7043
139736	O'Hare Airport	2012-04-11	9071
139832	O'Hare Airport	2009-07-05	9669
139874	O'Hare Airport	2017-04-02	8272
139931	O'Hare Airport	2010-09-14	8561
139995	O'Hare Airport	2015-04-12	10117
140023	O'Hare Airport	2006-12-05	7980
140103	O'Hare Airport	2017-08-19	10206
140151	O'Hare Airport	2003-09-03	7861
140405	O'Hare Airport	2011-07-15	12495
140457	O'Hare Airport	2012-02-20	9202
140479	O'Hare Airport	2006-10-24	8553
140835	O'Hare Airport	2006-10-02	8415
140868	O'Hare Airport	2011-12-12	9164
140922	O'Hare Airport	2015-09-01	11286
140938	O'Hare Airport	2004-08-25	8290
141161	O'Hare Airport	2009-08-29	7007
141218	O'Hare Airport	2006-09-18	10537
141290	O'Hare Airport	2008-09-30	8008
141388	O'Hare Airport	2013-11-27	10445
141535	O'Hare Airport	2001-06-19	9230
141780	O'Hare Airport	2005-04-14	8950
141862	O'Hare Airport	2003-01-07	7217
141893	O'Hare Airport	2016-10-14	14647
142057	O'Hare Airport	2004-10-30	6290
142087	O'Hare Airport	2016-03-19	8839
142154	O'Hare Airport	2006-09-15	12126
142186	O'Hare Airport	2007-07-25	9347
142391	O'Hare Airport	2007-12-17	8442
142610	O'Hare Airport	2014-02-21	9617
142681	O'Hare Airport	2001-09-29	5863
142822	O'Hare Airport	2009-01-16	7768
142892	O'Hare Airport	2003-07-07	11212
142937	O'Hare Airport	2014-04-07	9411
142960	O'Hare Airport	2001-01-03	8584
142978	O'Hare Airport	2008-10-20	9339
143037	O'Hare Airport	2009-02-09	7394
143127	O'Hare Airport	2005-11-19	7372
143163	O'Hare Airport	2010-03-02	6997
143364	O'Hare Airport	2012-01-25	7350
143368	O'Hare Airport	2015-07-24	15324
143532	O'Hare Airport	2012-06-15	12584
143552	O'Hare Airport	2003-08-18	9159
143582	O'Hare Airport	2016-12-31	8356
143617	O'Hare Airport	2014-09-28	9704
143761	O'Hare Airport	2010-01-29	7395
143932	O'Hare Airport	2005-09-15	10445
143933	O'Hare Airport	2003-04-21	9015
144268	O'Hare Airport	2008-01-18	8938
144272	O'Hare Airport	2012-02-13	8569
144528	O'Hare Airport	2013-07-02	9049
144574	O'Hare Airport	2013-09-16	10811
144581	O'Hare Airport	2006-12-11	8804
144623	O'Hare Airport	2006-01-10	7856
144714	O'Hare Airport	2003-09-19	9250
144772	O'Hare Airport	2012-07-15	9927
144809	O'Hare Airport	2002-04-05	8700
145060	O'Hare Airport	2004-02-06	7751
145334	O'Hare Airport	2016-02-22	9649
145397	O'Hare Airport	2017-11-25	11757
145447	O'Hare Airport	2003-02-19	7226
145478	O'Hare Airport	2016-04-20	10374
145586	O'Hare Airport	2004-04-03	6223
145718	O'Hare Airport	2014-12-09	8567
145821	O'Hare Airport	2013-04-01	10269
145948	O'Hare Airport	2003-03-16	6971
146095	O'Hare Airport	2008-01-02	8616
146117	O'Hare Airport	2017-05-29	13400
146175	O'Hare Airport	2013-12-21	7704
146303	O'Hare Airport	2008-08-20	9582
146711	O'Hare Airport	2004-06-04	10084
147186	O'Hare Airport	2015-04-15	11765
147287	O'Hare Airport	2017-03-02	9742
147333	O'Hare Airport	2007-07-20	11842
147335	O'Hare Airport	2005-07-04	9069
147394	O'Hare Airport	2013-07-06	7504
147441	O'Hare Airport	2007-09-22	7400
147742	O'Hare Airport	2001-02-28	7458
147996	O'Hare Airport	2006-06-17	8326
148096	O'Hare Airport	2001-06-14	9302
148528	O'Hare Airport	2009-10-30	9916
148637	O'Hare Airport	2010-09-07	10402
149085	O'Hare Airport	2013-05-01	9208
149120	O'Hare Airport	2008-12-17	8375
149177	O'Hare Airport	2017-06-16	13152
149185	O'Hare Airport	2016-09-22	13296
149206	O'Hare Airport	2010-06-07	9294
149464	O'Hare Airport	2014-12-05	10947
149556	O'Hare Airport	2006-04-13	9730
149757	O'Hare Airport	2011-07-18	11043
149828	O'Hare Airport	2007-01-14	6891
149876	O'Hare Airport	2015-11-22	10078
150003	O'Hare Airport	2010-05-17	9705
150340	O'Hare Airport	2010-09-04	9156
150354	O'Hare Airport	2014-08-26	10323
150425	O'Hare Airport	2017-01-01	7905
150552	O'Hare Airport	2010-08-11	9446
150640	O'Hare Airport	2016-07-11	12197
150802	O'Hare Airport	2015-11-06	14075
150811	O'Hare Airport	2017-09-02	12094
151185	O'Hare Airport	2003-04-01	7047
151199	O'Hare Airport	2005-10-27	10055
151372	O'Hare Airport	2004-09-01	8785
151539	O'Hare Airport	2013-05-30	10144
152318	O'Hare Airport	2015-02-19	8509
152653	O'Hare Airport	2014-08-05	10852
152677	O'Hare Airport	2003-11-17	8206
152763	O'Hare Airport	2009-12-25	5368
152815	O'Hare Airport	2016-03-25	11874
153028	O'Hare Airport	2008-03-26	8321
153077	O'Hare Airport	2007-02-24	7197
153145	O'Hare Airport	2011-02-23	7574
153199	O'Hare Airport	2013-11-01	11119
153205	O'Hare Airport	2011-05-17	9040
153873	O'Hare Airport	2004-06-11	10979
154067	O'Hare Airport	2003-11-25	7751
154253	O'Hare Airport	2008-08-16	8155
154294	O'Hare Airport	2010-06-16	9591
154487	O'Hare Airport	2007-11-22	6277
154540	O'Hare Airport	2011-07-27	9662
154543	O'Hare Airport	2017-07-13	13598
154997	O'Hare Airport	2015-05-19	11692
155004	O'Hare Airport	2001-03-23	9092
155016	O'Hare Airport	2006-05-05	10312
155427	O'Hare Airport	2016-03-27	10570
155785	O'Hare Airport	2011-03-02	7152
155787	O'Hare Airport	2005-03-05	6526
156233	O'Hare Airport	2017-03-24	11461
156328	O'Hare Airport	2008-08-02	9724
156331	O'Hare Airport	2007-12-18	8074
156741	O'Hare Airport	2016-02-26	10866
156912	O'Hare Airport	2006-05-18	10582
156933	O'Hare Airport	2003-03-21	8627
156981	O'Hare Airport	2007-04-28	7377
157706	O'Hare Airport	2003-11-29	8663
157715	O'Hare Airport	2003-12-21	6059
157740	O'Hare Airport	2002-08-14	9187
157871	O'Hare Airport	2016-09-14	11479
158243	O'Hare Airport	2012-06-26	10027
158513	O'Hare Airport	2005-01-30	6578
158517	O'Hare Airport	2009-01-19	7863
158627	O'Hare Airport	2012-10-24	9235
158732	O'Hare Airport	2003-02-14	8426
158802	O'Hare Airport	2009-12-19	6455
158826	O'Hare Airport	2001-06-29	10517
159007	O'Hare Airport	2010-12-09	8473
159015	O'Hare Airport	2005-08-01	10428
159393	O'Hare Airport	2009-09-19	7341
159492	O'Hare Airport	2001-04-19	9074
159650	O'Hare Airport	2007-07-06	10597
159683	O'Hare Airport	2015-12-13	9184
159715	O'Hare Airport	2008-09-17	8807
159893	O'Hare Airport	2011-08-10	10105
160273	O'Hare Airport	2007-10-31	7480
160361	O'Hare Airport	2007-11-14	8504
160430	O'Hare Airport	2007-12-21	8241
160435	O'Hare Airport	2013-04-05	10344
160642	O'Hare Airport	2010-03-18	8164
160670	O'Hare Airport	2014-07-28	11789
161045	O'Hare Airport	2009-02-02	7461
161078	O'Hare Airport	2006-05-10	9055
161176	O'Hare Airport	2001-01-18	7625
161177	O'Hare Airport	2005-04-16	6814
161347	O'Hare Airport	2002-08-24	6986
161382	O'Hare Airport	2008-04-19	5985
161449	O'Hare Airport	2014-03-29	59
161493	O'Hare Airport	2017-08-22	11264
161704	O'Hare Airport	2012-05-26	9806
161942	O'Hare Airport	2001-08-26	8562
161947	O'Hare Airport	2011-08-16	9831
162069	O'Hare Airport	2004-11-12	10297
162171	O'Hare Airport	2004-04-05	8663
162293	O'Hare Airport	2017-10-02	11794
162357	O'Hare Airport	2015-11-20	12839
162738	O'Hare Airport	2004-02-28	6250
162985	O'Hare Airport	2003-01-28	6835
163072	O'Hare Airport	2005-10-13	10496
163203	O'Hare Airport	2004-08-14	7367
163328	O'Hare Airport	2012-02-04	6251
163387	O'Hare Airport	2017-07-18	11088
163446	O'Hare Airport	2012-01-26	7804
163475	O'Hare Airport	2012-05-28	12116
163517	O'Hare Airport	2006-12-16	7199
163558	O'Hare Airport	2001-12-13	6940
163641	O'Hare Airport	2010-10-25	9593
164020	O'Hare Airport	2003-11-15	6098
164101	O'Hare Airport	2013-12-27	10774
164266	O'Hare Airport	2001-03-05	7840
164343	O'Hare Airport	2006-01-04	8599
164401	O'Hare Airport	2007-01-11	8386
164550	O'Hare Airport	2001-12-31	4606
164615	O'Hare Airport	2006-11-28	9456
164644	O'Hare Airport	2004-08-19	9978
164870	O'Hare Airport	2005-03-04	9215
165181	O'Hare Airport	2015-05-01	13024
165194	O'Hare Airport	2016-06-02	12774
165199	O'Hare Airport	2016-05-06	12751
165250	O'Hare Airport	2012-09-19	10063
165270	O'Hare Airport	2009-10-09	12681
165334	O'Hare Airport	2005-04-18	9644
165516	O'Hare Airport	2015-10-19	13110
165520	O'Hare Airport	2011-07-04	10796
165977	O'Hare Airport	2012-12-14	10863
166041	O'Hare Airport	2004-03-02	7522
166223	O'Hare Airport	2014-06-18	9259
166381	O'Hare Airport	2016-07-01	13699
166383	O'Hare Airport	2011-11-02	8806
166539	O'Hare Airport	2010-07-09	10165
166604	O'Hare Airport	2006-11-16	10015
166816	O'Hare Airport	2013-02-10	6718
166893	O'Hare Airport	2004-06-27	8159
166939	O'Hare Airport	2005-07-01	11406
167121	O'Hare Airport	2016-05-11	12050
167325	O'Hare Airport	2007-09-03	10446
167445	O'Hare Airport	2005-10-01	7114
167754	O'Hare Airport	2001-02-02	7740
167765	O'Hare Airport	2015-08-02	11235
168010	O'Hare Airport	2006-10-15	9467
168121	O'Hare Airport	2008-03-31	8620
